System,stock,Brood.Year,Recruits,X0.1,X0.2,X0.3,X0.4,X0.5,X1.1,X1.2,X1.3,X1.4,X1.5,X2.1,X2.2,X2.3,X2.4,X3.1,X3.2,X3.3,X3.4,Escapement
Bristol Bay,Kvichak,1966,6522061.73832304,0,4762.74180696711,6.805769826662781e-9,4.1409463612588404e-9,0,3428.68064300075,524321.601589611,885877.935223641,3.8641979243172705e-9,0,16341.6496887517,4568770.714649,517436.376351891,1122.03837016585,0,3.2171672115517703e-9,2.35590138796639e-9,0,3755185
Bristol Bay,Kvichak,1967,1784047.97041946,0,0,14745.0865040184,967.998280075103,0,0,342819.377978539,321956.121717234,64.7957667038659,0,2298.77664670371,991238.608219217,109957.205306968,0,0,2.3557248439132404e-9,0,0,3216208
Bristol Bay,Kvichak,1968,635324.088074931,0,1788.21313476808,3.2182244914523104e-9,0,0,0,300687.473853954,38561.0983426857,4513.7435752868,0,0,104011.231414388,176511.828547756,5.14160932686041e-9,0,7304.94877335766,1945.55043272688,0,2557440
Bristol Bay,Kvichak,1969,5513626.38010613,0,0,748.090365621314,0,0,1.45827159270898e-7,149287.159809694,321597.193222635,0,0,6123.72178527031,4476992.47936102,546728.39253642,3.1871829949283702e-9,0,12149.3430253134,6.98037967272099e-9,0,8394204
Bristol Bay,Kvichak,1970,15363871.7609629,0,0,0,0,0,611.288216123775,45470.5098641382,40279.6282892446,0,0,28962.3844788608,15247972.6844427,6.98037967272099e-9,0,0,5.4438091976560905e-9,575.265671830695,0,13935306
Bristol Bay,Kvichak,1971,2036285.1271136,0,0,0,0,0,5.1998226217797705e-9,321013.177652402,653574.958878603,0,0,45181.8589414011,919844.211611493,95528.5565260891,1.73289102961686e-8,0,1142.36350357751,1.22410940755429e-8,0,2387392
Bristol Bay,Kvichak,1972,3248671.17710916,0,0,3.758665977161031e-9,0,0,4360.06811019631,1971913.28735589,142304.897897233,10885.8427123377,0,1.20499395708021e-8,886252.187558444,232954.893475034,0,0,4.62765017600267e-9,3.8076472953581e-9,0,1009962
Bristol Bay,Kvichak,1973,2203241.2006251,0,3.2662855181081604e-9,1203.53998123994,2.71235117724655e-8,0,0,531509.241158372,1048800.1809499,5.718835347962811e-9,0,2633.87260535971,252856.854889953,351747.963480692,0,0,14489.5475571925,2.3505588266273e-6,0,226554
Bristol Bay,Kvichak,1974,25784407.2986557,0,2.29782382621688e-9,5.3554786576367e-9,0,0,14322.3273356756,6047998.65365224,1845015.04188107,2.15490901558891e-5,0,319232.378226185,16927229.392802,616516.198615215,0,0,14093.3061216993,2.7831486490083203e-9,0,4433844
Bristol Bay,Kvichak,1975,37439011.0672555,0,0,0,0,0,6365.4126111665,5468930.89033343,1305049.21482039,0,0,314282.121352033,29958381.5132679,382348.236280229,2.5462005018912702e-9,3.26563352558256e-6,3653.67858709657,0,0,13140450
Bristol Bay,Kvichak,1976,10716322.9886967,0,7.619613243026311e-9,16621.1526714526,0,0,5347.49659810923,5940227.81334074,675757.592287233,3355.26621344111,0,37502.1260714565,3806685.58379028,230825.957723944,6.672031333891011e-9,0,0,4.44802244685191e-9,0,1965282
Bristol Bay,Kvichak,1977,3089502.38449202,0,6589.9561389763,4898.85881237996,0,0,36698.777662187,2024757.69932087,718009.887947749,6.672031333891011e-9,0,2129.52989748326,174743.796528511,121673.878183841,0,0,4.44801797677056e-9,8.5232215299991e-9,0,1341144
Bristol Bay,Kvichak,1978,5055228.08373439,0,0,1.69745636606562e-9,0,0,1122.30896142671,1613301.04360805,1063135.97082251,8.53426622542202e-9,0,15273.2891589374,1372782.63166378,987655.452299806,3.924922930106e-9,0,8.50298727414191e-9,1957.38721986888,0,4149288
Bristol Bay,Kvichak,1979,43049769.8480922,0,2381.11555746756,6.6720336713277405e-9,4.26713311270127e-9,0,53984.7821160876,18868217.3548323,2470065.01013749,3.924922930106e-9,0,69687.4489251128,17920528.0470085,3664906.08951518,2.16330005230956e-9,0,3.9250145176626404e-9,0,0,11218434
Bristol Bay,Kvichak,1980,12597312.7292474,0,0,8.5232215299991e-9,0,0,1374.28127294108,2539066.59168197,1385037.26297717,2963.28645240393,0,13602.8583166852,8291131.05502916,364137.393517099,2.51578229239952e-9,0,2.16152193846479e-9,0,0,22505268
Bristol Bay,Kvichak,1981,2048788.63260511,0,0,5260.61352894361,0,0,0,745204.880337452,188998.296795344,3.77367343911666e-9,0,3.924806862391271e-9,962184.743911971,147140.098031387,2.1783620710883e-9,0,3.79020750020304e-9,2.17756725401237e-9,0,1754358
Bristol Bay,Kvichak,1982,1509245.58098918,0,0,2.16016775761852e-9,2.51578229239952e-9,0,3.924806862391271e-9,492725.220202652,385822.910209325,4844.0764572308,1.32678661678509e-8,530.635307810801,514201.0486565,111121.69015563,6.6531340852120205e-9,0,2.1769414475384302e-9,4.4418370372214305e-9,0,1134840
Bristol Bay,Kvichak,1983,13775450.62316,0,0,6.306401056514571e-9,2.1783620710883e-9,0,909.035453072869,9267004.55534506,2995169.76133723,4091.96516537744,0,2975.84575186305,1111077.28268785,386132.472532183,8089.70488736954,0,4.4426070467616e-9,4.7229128084279404e-9,0,3569982
Bristol Bay,Kvichak,1984,23287184.5352621,0,6.3170124999934804e-9,1184.40414731533,6.6531340852120205e-9,0,3.820244427117e-9,2578692.80069278,1438442.50166142,9.43234379416995e-9,0,46572.4199975416,17559241.7863788,1663050.62238422,3.869604550474681e-9,4.471635539861661e-9,4.731758482614811e-9,3.8681767470652306e-9,0,10490670
Bristol Bay,Kvichak,1985,18314832.7805685,968.797136142652,3827.45086049738,6640.510988188,0,0,7558.72602900398,1051304.82291986,959015.790900485,3134.18761091773,0,36966.3804388296,14851620.6994626,1382907.30562953,8513.45152961269,0,1295.54112209024,1079.11594065577,0,7211046
Bristol Bay,Kvichak,1986,4114460.4282415,0,1587.56038814736,22026.8314552108,371.228480372931,0,4.471635539861661e-9,652916.622529594,868158.917998469,22539.6981875725,0,4.7662727555542105e-9,1539423.85730161,1007435.7119005,5.09425182202934e-9,0,4.68066521666186e-9,5.09424764383698e-9,0,1179322
Bristol Bay,Kvichak,1987,11648130.4746772,0,28974.2624325333,55116.4433630764,6575.38319192588,0,7294.42560205342,4715391.65107696,2193830.71264806,3167.84567306744,0,32611.8788612374,4276085.75760363,329082.114224602,4.877044305960421e-9,0,5.0942438080889305e-9,4.877593463032471e-9,0,6065880
Bristol Bay,Kvichak,1988,9205714.46945707,0,8518.16948857999,23769.260024637,981.354248910715,0,6197.61222548967,3035791.52389429,1958434.41272523,1920.25529877169,0,17857.5404533036,3698337.32271235,453907.018385498,5.9951738408483e-9,0,4.851560844892151e-9,5.995313906847921e-9,0,4065216
Bristol Bay,Kvichak,1989,24800932.6626244,0,31828.455428621,59852.4957986372,1909.70997451032,0,3333.19576178907,1860643.86705856,1072382.73567232,5.9951738408483e-9,0,146492.581695451,18335388.8386841,3276620.61265222,3.263608636205e-9,0,12480.1698981702,3.26197616640749e-9,0,8317500
Bristol Bay,Kvichak,1990,26298686.4105977,0,5138.25148093314,7655.95639390928,8.992760762306852e-9,0,2740.68459058778,1635679.81816017,890766.528272166,3.263608636205e-9,0,82362.8735844383,22046413.9434309,1626783.69450554,1144.65525181688,0,3.26382167403941e-9,0.00492726089385966,0,6970020
Bristol Bay,Kvichak,1991,4637249.70429568,0,4.851560844892151e-9,2556.18570885535,3.263608636205e-9,0,1129.5772153888,2192435.47131083,1181693.15116645,12027.4059607916,0,1940.0294453092,1008515.73343956,236952.149820738,2.28505041375981e-9,0,2.2775266958523e-4,2.28563281347329e-9,0,4222788
Bristol Bay,Kvichak,1992,1875602.78395769,0,3450.15638372219,3727.13358975596,3.1393802628352e-4,0,0,651582.687252569,300635.187870466,1.52336694250619e-9,0,2138.09363863227,751845.117502997,162224.407405591,1.23668027481926e-8,0,2.28692434493378e-9,3.5333549090179304e-9,0,4725864
Bristol Bay,Kvichak,1993,3130469.75931631,0,0,0.00199929588595,2571.05108443688,0,229.693582572667,1087088.05581493,873115.774861855,4918.43288591109,0,678.337366767972,683919.411290515,477949.00043002,0,0,3.5334417938755803e-9,2.10365963920004e-9,0,4025166
Bristol Bay,Kvichak,1994,7303050.48547676,0,4.60936224920537e-5,3.04751041796474e-9,0,0,1846.66668308248,2023631.03936713,1062071.60333619,94.1367937593042,1.8644714621532303e-9,47953.4540754297,3920260.54867729,247104.976104451,88.0603933330962,0,2.1036537685157203e-9,1.2485099561547e-9,0,8355936
Bristol Bay,Kvichak,1995,10636781.6749224,0,0,0,15.6894656262001,0,17605.4118429777,7737952.02207543,2098055.6476268,7703.19741986663,0,3.53387605278922e-9,677133.031946363,96801.7625841593,1500.60347028823,0,1.2483230379016e-9,14.3084908730645,0,10038720
Bristol Bay,Kvichak,1996,2260607.40185694,0,0,0,0,0,0,547555.939104106,1651817.78641507,9155.27518889863,1.54560982289606e-9,0,24302.420013975,27655.7467201827,62.2466151777271,0,50.0797180525942,1.5469094107360802e-9,7.9080814750604,1450000
Bristol Bay,Kvichak,1997,816242.338515819,0,0,73.3836611093551,0,0,0,159364.714192619,140515.836672732,575.781190381218,0,14.6767322231234,342016.937402607,173308.602266727,123.419936708105,1.2526292467148e-9,248.986460706271,3.77534489511281e-9,0,1500000
Bristol Bay,Kvichak,1998,1254499.87518232,0,0,0,0,0,58.7069288887365,375942.275188152,422187.122837543,18295.8330532142,0,638.135609259161,343819.119616924,93558.6819483327,2.7235019824911604e-9,0,3.774767882077e-9,2.7233609440133104e-9,0,2296074
Bristol Bay,Kvichak,1999,7378835.08985576,0,14.3084908718119,0,0,0,370.104087207093,1010493.43929947,278784.258858939,12362.325138735,0,51079.32601503,5815822.76878839,208249.328913572,60.756921011923,0,1537.71642151949,60.7569210132676,0,6196914
Bristol Bay,Kvichak,2000,4261674.61365731,0,0,17.5613178285529,0,0,15.5616537955945,1884667.87736433,1264567.00289689,1992.13965671822,0,3.7705069848490906e-9,742842.990470394,367259.346565094,3.28071260745806e-9,0,312.133732252854,3.2805848005315e-9,0,1827780
Bristol Bay,Kvichak,2001,4421264.70312135,0,0,19.4441344189765,1783.56656247289,0,0,633259.026961788,2051098.47023304,12833.8656797666,3.3141661463026403e-9,1450.35672365002,819689.213281803,901130.75954439,3.3137925805688e-9,0,3.2825025944364103e-9,3.31399311936349e-9,0,1095348
Bristol Bay,Kvichak,2002,3881254.32024729,0,0,4.0325940547941205e-9,0,0,3390.69693475351,2456932.18694439,1265247.02367751,623.591531027634,0,2385.72144724474,142426.304356772,10248.7953555799,3.2831569875842104e-9,0,3.31405670861838e-9,0,0,703884
Bristol Bay,Kvichak,2003,4966630.40593384,0,9968.76712117356,0,3.3137925805688e-9,0,3846.73672084768,3595854.01013122,1186521.23070345,9276.59220494313,0,3.2868421556341104e-9,31398.6581417281,129764.410910465,3.1267945905580103e-9,0,3.28478674427743e-9,0,0,1690000
Bristol Bay,Kvichak,2004,10919651.8599869,0,0,3.31399311936349e-9,0,0,0,4799243.53936282,2931163.79928249,9.380383771674441e-9,0,3.31485859461434e-9,2634425.85403184,554818.667309667,1.41271079003936e-8,0,9.38168239474789e-9,6.422717586717441e-9,0,5500134
Bristol Bay,Kvichak,2005,9582841.03324071,0,0,0,3.1267945905580103e-9,0,4315.98892990924,1254242.5550963,2033447.41170725,8367.21090810645,0,3.2916481614597e-9,4527247.8635668,1754060.95432576,1159.0487065719,0,3.8547149739685605e-9,2.87065340210405e-9,0,2320332
Bristol Bay,Kvichak,2006,8319504.73422911,0,0,3.1269223298018402e-9,2.56856507298795e-9,0,2910.88271860497,3663815.12406944,2701997.16980604,1879.05015033539,2.0844751617251e-6,3.1287402296158103e-9,1197114.77601078,746953.270896899,4285.17381599942,0,289.762427949248,259.524330974079,0,3068226
Bristol Bay,Kvichak,2007,12799401.5149582,0,0,1.92681527580629e-8,1768.02089535328,0,3.1287402296158103e-9,1542519.61604364,1853138.5504593,5956.06097048843,0,24304.7110186645,6975694.85383046,2380396.53009255,15623.1716477394,0,9.27564281609032e-9,3.30055898768259e-9,0,2810208
Bristol Bay,Kvichak,2008,6579393.17391397,0,0,5361.71635579695,2.17086936077512e-8,0,0,2680276.84883561,1931316.27522207,30157.6395309263,0,2521.16007667278,1247831.25991962,679367.620011474,0,0,2560.65396177918,0,0,2757912
Bristol Bay,Kvichak,2009,12895286.8367557,0,0,0,0,0,0,741126.904984555,1002139.74787987,5283.87874815319,0,11614.0455213621,9731029.15918795,1396185.01086911,4.4611302402675e-9,0,7908.08956473697,4.45825816351667e-9,0,2270000
Bristol Bay,Kvichak,2010,25777817.7814449,0,0,302.972012548071,0,0,3046.77577356257,6056268.63210217,5544927.75611702,4.4611302402675e-9,0,87433.1591459845,13230425.1395913,851679.142034512,0,0,3730.04944880064,4.15521905717742,0,4207410
Bristol Bay,Kvichak,2011,8130508.4097687,0,0,36.4918788981049,0,0,4590.98176056788,2846068.63972276,2168999.19073739,48.7017993005396,8.5994394271596,43950.3444786463,2573729.23298511,491949.802593286,552.858055181794,0,251.543962926219,322.022355215182,0,2260000
Bristol Bay,Kvichak,2012,11800940.266068,0,7703.31030263389,0,0,0,21301.0261316663,8590994.49963888,2635003.48041849,1907.51124126054,0,3701.59332677488,397152.816428096,143170.080950416,0,0,0,5.947629746082,0,4164444
Bristol Bay,Kvichak,2013,6591646.78241345,0,0,0,0,0,2615.71211105508,3713931.1999689,2789273.85254593,13158.6331883232,0,2155.09602778341,38269.3904294152,32242.8981409941,0,0,0,0,1.0508372452972e-6,2090000
Bristol Bay,Kvichak,2014,6661126.07707052,0,0,0,0,0,9832.29644933951,4484066.15121177,2072930.0898513999,14260.0183103611,1.05007556165815e-6,4882.90127903163,71801.7612738147,3352.85834573492,3.4591646501935e-4,0,4.72777241518868e-9,1.05092814523161e-6,1.04307411488826e-6,4460000
Bristol Bay,Kvichak,2015,13183329.2259659,0,0,0,0,1.05007556165815e-6,4226.63751894376,5743118.16955358,7068370.86263619,4889.16607067931,1.04438701929108e-6,0.352971300990848,119279.235687259,243444.801521669,1.04307411488826e-6,0,1.05103100532423e-6,1.04308006265525e-6,1.01567416284097e-6,7348572
Bristol Bay,Kvichak,2016,NA,0,0,0,1.0508372452972e-6,1.04438701929108e-6,3010.93665441462,2659890.63181736,1895608.64476637,1138.63973635802,1.01580082794876e-6,4.7286237853680705e-9,577513.289703495,174283.25566041,1759.49980864904,1.05135383462656e-6,677.368465765823,1.01566311585962e-6,NA,4462728
Bristol Bay,Kvichak,2017,NA,0,0,1.05092814523161e-6,1.04307411488826e-6,1.01580082794876e-6,1510.99094289287,6164745.28905355,4963345.92370977,9247.41646576124,NA,8431.53745035109,2091249.88189205,1536242.24092957,NA,1.04449762391799e-6,119.982571380057,NA,NA,3163404
Bristol Bay,Kvichak,2018,NA,0,1.05103100532423e-6,1.04308006265525e-6,1.01567416284097e-6,NA,12734.7865283423,6416570.51960836,5597038.68300841,NA,NA,1.04449762391799e-6,367103.98740079,NA,NA,1.01582422165593e-6,NA,NA,NA,4398708
Bristol Bay,Kvichak,2019,NA,1.05135383462656e-6,1.04327703819582e-6,1.01566311585962e-6,NA,NA,1.04449762391799e-6,1233550.99148997,NA,NA,NA,2921.05191842869,NA,NA,NA,NA,NA,NA,NA,2371242
Bristol Bay,Kvichak,2020,NA,1.04449762391799e-6,1.01569481851204e-6,NA,NA,NA,11391.8167406766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4030000
Bristol Bay,Kvichak,2021,NA,1.01582422165593e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4703520
Bristol Bay,Kvichak,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4224882
Bristol Bay,Kvichak,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3751686
Bristol Bay,Kvichak,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6644490
Bristol Bay,Nushagak,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Bristol Bay,Nushagak,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,NA
Bristol Bay,Nushagak,1957,NA,NA,NA,NA,NA,0,NA,NA,NA,1.26013419591392e-8,0,NA,NA,3.91415684377897e-8,0,NA,0,0,0,NA
Bristol Bay,Nushagak,1958,NA,NA,NA,NA,1.24801752135747e-8,0,NA,NA,311993.271078413,5.419737359325391e-9,0,NA,65871.6955931703,38994.8276753415,0,0,0,0,0,NA
Bristol Bay,Nushagak,1959,NA,NA,NA,39869.8037515951,3.027314953495,0,NA,4.97704998202916e-7,1.42572418069264e-7,601.631835053041,0,1.26109200527051e-7,169010.846296801,41624.7542104351,0,0,0,0,0,NA
Bristol Bay,Nushagak,1960,NA,NA,1.41751423537394e-8,51365.8478159364,3589.19552440438,0,34662.9019428623,1.24579769110065e-7,213741.414127932,2224.92367394788,0,0,47669.842108658,188106.892863916,0,0,12800.6884543664,0,0,NA
Bristol Bay,Nushagak,1961,NA,0,6980.33021072146,51758.969050146,2.46844334672247e-8,0,6.75690486047293e-8,210435.634814627,22240.4808150426,2.21609672783912e-8,0,0,166547.305970813,8209.96334671657,0,0,0,0,0,NA
Bristol Bay,Nushagak,1962,NA,0,11313.9376373916,19633.741094075802,10664.7888798476,0,1451.00248237438,30.8085589248334,2.193288634324e-7,22924.7051085326,0,0,66347.7629188134,20282.0346079133,0,0,0,1.1448057929379701e-9,0,NA
Bristol Bay,Nushagak,1963,214840.580156722,0,2.12858520545382e-8,40442.4877793856,38788.9232953817,0,4.5973344238278e-4,1.47336812787502e-7,4.96062425841608e-5,226.385665918363,0,0,124685.099363518,10697.6835430093,0,0,0,0,0,234820.8018
Bristol Bay,Nushagak,1964,93342.3462088272,0,13963.9895890665,9660.59500080926,1350.56420360344,0,1.20028433400669e-7,2.94087569903273e-5,51330.1631088867,0,0,0,15074.1527658751,1962.88151105747,0,0,0,0,0,134852.6266
Bristol Bay,Nushagak,1965,779753.691718512,0,2116.99596444676,13934.202324427,0,0,2.69572176100366e-5,86140.1087622058,672473.511216871,3.4484031941831e-6,0,7.62517406486189e-10,5088.87342001168,1.43313366192182e-7,0,0,0,0,0,255793.5021
Bristol Bay,Nushagak,1966,701565.678678565,0,4968.43670143304,83442.9337882092,1060.56154503267,0,669.868047131506,91353.3322463138,520070.546104353,1.7810735921340602e-9,2.4602937627565e-4,2.62524719200348e-9,4.87039049382313e-8,1.25348326017719e-9,8.206064973718591e-9,0,0,0,0,233577.6147
Bristol Bay,Nushagak,1967,227033.084647458,0,9147.92490703159,26639.7072198541,0,2.5183083134773e-4,2290.05744378872,118677.086274913,47473.7888034528,4048.09057734382,0,7843.40452592521,4510.13586884221,6402.88877447561,0,0,0,0,0,74002.81765
Bristol Bay,Nushagak,1968,344179.471621545,0,2.5714299467464e-8,1.3194560632740102e-9,7853.86379608574,0,7.45608196401704e-8,35190.1466128597,293844.575409648,2760.40446788406,0,0,3.75632791667341e-9,4530.4813349625,0,0,0,0,0,142360.4153
Bristol Bay,Nushagak,1969,493692.39056527,0,0,97506.8810194013,5025.87323738225,0,0,4814.98787861668,66889.0585368387,4045.32072590585,0,0,36821.1287551858,278589.140411939,0,0,0,0,0,95805.0467
Bristol Bay,Nushagak,1970,988763.627680121,0,2653.71836140932,3369.78261572173,1.03634744445765e-8,0,0,127285.038822224,12168.9357351165,3442.495114493,0,486.230509462073,745792.847957961,93564.5785637221,0,0,0,0,0,452891.7581
Bristol Bay,Nushagak,1971,1010998.91204097,0,1210.67305375856,9601.37145104713,0,0,3816.14181994693,0.985516489448215,807916.233670052,2596.4900809137,0,0.757645511168111,28354.8229357604,157501.435867489,0,0,0,0,0,312699.1781
Bristol Bay,Nushagak,1972,1147979.90927231,0,3598.43890147059,75229.3131950221,887.015611742288,128.14740443789,0.00411505140000129,71034.1837502203,863254.686828519,7.44600466825118e-6,0,0,46130.0749290615,87718.0445293384,0,0,0,0,0,39850.56376
Bristol Bay,Nushagak,1973,1380189.1844859,0,4045.62272461216,25301.7215071814,1815.77618917553,0,0,0.00657508166448096,1231778.49619891,12061.6407165784,0,0,61562.1412000931,43018.8672895066,0,0,604.912084759761,0,0,210600.7728
Bristol Bay,Nushagak,1974,383622.793221916,0,1111.57367406135,3.2799491765069e-8,1.21585361887587e-8,0,0,4.7053893377783e-6,69.6366241857652,7.64943935123092e-9,0,2.27270790944936e-7,347527.833855794,34913.7490628905,0,0,0,0,0,204190.1742
Bristol Bay,Nushagak,1975,5995148.83355701,0,15231.3336721392,16604.0741026542,13547.7779884143,0,33597.7301883004,622880.05626241,4934293.18419978,95362.8937858531,0,0,154757.080823384,108874.70253407,0,0,0,0,0,832092.6013
Bristol Bay,Nushagak,1976,4351923.97327764,0,6032.60467756801,62380.8344123591,9.75838012187993e-9,2595.98894958654,0,190046.542386955,3422922.56150981,57970.4165934087,0,3.82465594221543e-9,203259.642114185,406715.382633708,4.28498874291773e-8,0,0,0,0,520302.5868
Bristol Bay,Nushagak,1977,3236088.56608596,0,0,16136.1622511056,63770.3176394488,0,3.0597247537723404e-9,21273.9792365081,3028330.45357446,92537.4152047672,0,7963.62566408149,2.90340655514435e-9,6076.61251557324,0,0,4.0407574041029805e-9,0,0,611588.3606
Bristol Bay,Nushagak,1978,1513724.71081875,0,1.15880763941388e-8,345825.411301185,133718.047727785,0,0,89106.4176431423,933191.771299763,4.54544744430436e-8,0,0,11883.0628468104,3.744068829939331e-9,0,0,0,0,0,734040.0845
Bristol Bay,Nushagak,1979,1846152.62336911,0,72863.2049650124,529083.819648471,1.35704662828151e-7,0,9.68270931008743e-10,430996.667258683,767683.427626758,45525.5038700406,0,0,2.64660711400162e-9,5.615334596734331e-9,0,0,0,0,0,551271.6622
Bristol Bay,Nushagak,1980,1210265.69876664,0,22436.2069590502,523064.779439511,34504.4839765543,0,0,19768.34400461,312947.335906828,8819.91913053572,0,0,167393.190781693,121331.438567855,6.686442133632871e-9,0,0,0,0,3669136.414
Bristol Bay,Nushagak,1981,1976756.70465016,0,30303.8835998973,101602.148820468,8931.03686106147,0,0,250006.004236372,1576924.65664309,5804.33139481424,0,0,2611.8873910791,4.61320123559136e-7,572.75570291166,0,0,0,0,1118872.875
Bristol Bay,Nushagak,1982,1335148.49953981,0,82470.0296336754,420279.408315352,34030.6013980189,0,1194.6158651292,125109.028118001,594091.303099712,71345.3274444259,0,0,1.73804769461259e-7,6628.18566532267,0,0,0,0,0,664579.7666
Bristol Bay,Nushagak,1983,1548737.91695801,0,115054.711935882,502453.47950264,111519.902338948,0,275.840543219469,233673.059310938,543194.450703628,17209.8301304073,0,0,5890.14117376119,19466.5013185819,0,0,0,0,0,446845.0461
Bristol Bay,Nushagak,1984,761247.350911451,8.90187842235939e-8,10147.1559370988,218564.409449476,26533.2433224767,0,1.55128756194565e-5,46770.5412210206,432522.59171639,20857.6808012175,0,0,3961.82012938278,1889.90831878611,0,0,0,0,0,655739.2017
Bristol Bay,Nushagak,1985,1416869.92612331,0,85590.5135228253,533284.555659323,63475.4929572769,0,0,63478.0956455417,638819.125362922,18463.5061369168,0,0,2858.39739710762,10900.23944139,6.6007403124827806e-9,0,0,0,0,551319.2218
Bristol Bay,Nushagak,1986,2092573.596844,0,94281.4228582066,803990.206117516,54040.4706513052,0,0,98020.4532820955,791155.337996986,200173.728419799,0,0,2.4253690622510304e-9,50092.4590511316,819.518466962662,0,0,0,0,1095241.259
Bristol Bay,Nushagak,1987,1905456.27363564,0,174614.990794573,667893.303065515,217691.062776329,0,0,32993.8193841774,660534.688197484,122521.50793225,0,0,15735.1581001703,11516.8172206779,1954.92616446782,0,0,0,0,429181.6128
Bristol Bay,Nushagak,1988,2557338.62371741,0,53519.9505344395,450950.245648164,110429.81411821,0,0,206199.488894642,1651453.31197424,72228.5291943184,0,0,5343.42696160615,7213.85639179295,0,0,0,0,0,534459.8784
Bristol Bay,Nushagak,1989,1398722.07011078,0,87497.3427589635,463980.437262671,19981.3658297456,0,0,105904.23479021,693606.135894039,22474.6764560016,0,0,1126.02302647214,3919.95069701234,0,0,231.9033956655,0,0,567863.3443
Bristol Bay,Nushagak,1990,1189247.18707263,0,108080.063342607,588589.891074616,113334.825345717,0,0,37828.3554258622,292042.135124859,8432.66960914471,6.13404510585651e-5,0,13238.5024945542,21790.5066473849,5910.23794654447,0,0,2.4479569547537203e-9,0,752513.138
Bristol Bay,Nushagak,1991,1491481.64646501,0,13533.5770666743,138115.692666251,4627.14143638916,0,400.641155600087,124515.362637432,1073214.74422365,124084.288188229,0,188.803990537683,2430.01136919642,10371.3837310479,2.15501925871555e-9,0,0,0,0,544748.2476
Bristol Bay,Nushagak,1992,1212574.09799274,0,102933.035218081,340637.756540837,1046.6249028997,0,0,130535.065050283,567660.163538025,56241.8938024046,0,0,9026.60558420404,4492.95335600579,1.08732589138028e-9,0,2.4627828685960204e-9,0,0,768816.1441
Bristol Bay,Nushagak,1993,1074278.18641409,0,41500.7619715601,49450.2596423759,2.15501925871555e-9,0,0,48386.2812549938,828614.678953225,102421.804362105,0,0,772.89449780223,3131.50573202792,0,0,0,0,0,790926.9579
Bristol Bay,Nushagak,1994,425915.19395213,0,1503.92121771713,28616.3343658414,0,0,207.106907548087,70182.1556904351,277738.128173881,7773.98101232732,0,1.84723317531898e-9,5624.84341663388,34268.7231677444,0,0,0,0,0,563334.117
Bristol Bay,Nushagak,1995,1198477.04716394,0,2075.99492738091,0,0,0,563.012797564585,62890.7641215736,925448.81908919,186961.535385557,0,0,13338.3822432371,7198.5385994329,0,0,0,0,0,311136.3458
Bristol Bay,Nushagak,1996,2335512.43443613,0,0,0,0,0,0,363788.390887271,1857241.2856885,99273.3821853714,0,0,4811.35786109076,10398.0178138945,0,0,0,0,0,557057.3491
Bristol Bay,Nushagak,1997,544301.913197689,0,0,0,0,0,0,37572.1894059692,423104.905511225,27111.8720733679,3141.62838429013,0,4075.14617142039,49296.1716514107,2.41203572605426e-9,0,0,3.3765035041808102e-9,0,412591.0367
Bristol Bay,Nushagak,1998,2665498.34234811,0,0,0,0,0,5.31089533943836e-9,154933.593198501,2237868.85698218,207962.959241411,0,9.26228294456243e-10,7352.30030476671,57380.6326212477,5.125347001619941e-9,0,0,0,0,507532.2674
Bristol Bay,Nushagak,1999,1753729.55169898,0,0,0,0,0,0,88030.5695740613,1540416.41747768,77948.2425410116,0,1.00204660819666e-9,13097.9929440343,34236.3291621872,0,0,0,0,3.0654334643994204e-9,344972.2727
Bristol Bay,Nushagak,2000,3938657.2506902,0,0,0,0,0,1.00204660819666e-9,240487.491933777,3299219.83466898,374845.074158252,1084.2095421398,0,5166.52049467201,13639.5219661207,4214.59792625993,0,0,0,0,446286.4967
Bristol Bay,Nushagak,2001,2662843.49877395,0,0,0,6241.04597162867,0,0,256405.375229429,2113325.08612488,257535.385219123,363.373577345907,0,4763.34463212569,24209.8880194185,0,1.7677370407116702e-9,0,0,0,897112.175
Bristol Bay,Nushagak,2002,2083235.29934885,0,0,31274.8357457164,0,0,1.7108407165600302e-9,179949.038081643,1763507.71788896,68339.5712035949,0,0,30293.1040794289,9871.03234950566,0,0,0,0,0,349155.3099
Bristol Bay,Nushagak,2003,2197158.50268368,0,7788.32405084639,0,18960.8032325333,0,1.7677370407116702e-9,388618.202920449,1543092.12084198,216438.590179294,0,0,1.13993831235916e-9,22260.4614585726,0,0,0,0,0,642092.8998
