# SR DATA LONG FORMAT FILE
# Generated from return table and spawner files
# NOTE: total recruit calculations use ages 3-6. For last brood years of Bristol Bay stocks total recruits and age comp are incorrect. Need to fix/exclude.
System,River,BroodYear,Total_Spawners_BroodYear,Total_Recruits,TotRecPerTotSpn
Fraser River,Late Stuart,1995,34362,133454,3.8837669518654327
Fraser River,Late Stuart,1996,65898,1023000,15.52399162341801
Fraser River,Late Stuart,1997,907652,430895,0.474735912001516
Fraser River,Late Stuart,1998,139421,277262,1.9886674173904935
Fraser River,Late Stuart,1999,62120,133622,2.1510302640051515
Fraser River,Late Stuart,2000,454478,913822,2.010706788887471
Fraser River,Late Stuart,2001,351881,505343,1.4361190288762393
Fraser River,Late Stuart,2002,34521,125952,3.6485617450247676
Fraser River,Late Stuart,2003,38474,21783,0.5661745594427405
Fraser River,Late Stuart,2004,83447,282178,3.381523601807135
Fraser River,Late Stuart,2005,293144,128650,0.43886281145102746
Fraser River,Late Stuart,2006,27515,162912,5.9208431764492095
Fraser River,Late Stuart,2007,8707,12371,1.4208108418513838
Fraser River,Late Stuart,2008,146658,195237,1.3312400278198258
Fraser River,Late Stuart,2009,87001,253441,2.9130814588338065
Fraser River,Late Stuart,2010,75289,311934,4.143155042569299
Fraser River,Late Stuart,2011,4053,4850,1.1966444608931655
Fraser River,Late Stuart,2012,93159,36071,0.38719823098144035
Fraser River,Late Stuart,2013,132603,235107,1.7730141851994299
Fraser River,Late Stuart,2014,50691,320598,6.324554654672427
Fraser River,Late Stuart,2015,11124,5843,0.5252606975907946
Fraser River,Late Stuart,2016,10066,11591,1.1515000993443274
Fraser River,Late Stuart,2017,147470,490774,3.327958228792297
Fraser River,Late Stuart,2018,112189,233719,2.0832612823004037
Fraser River,Late Stuart,2019,5861,30691,5.2364784166524485
Fraser River,Late Stuart,2020,4762,38313,8.045569088618228
Fraser River,Late Stuart,2021,380107,158,4.1567242907918035e-4
Fraser River,Late Stuart,2022,87947,NA,NA
Fraser River,Late Stuart,2023,NA,NA,NA
Fraser River,Late Stuart,2024,NA,NA,NA
Fraser River,Quesnel,1948,100,618,6.18
Fraser River,Quesnel,1949,30664,486378,15.861531437516305
Fraser River,Quesnel,1950,398,2048,5.1457286432160805
Fraser River,Quesnel,1951,49,413,8.428571428571429
Fraser River,Quesnel,1952,7017,562,0.08009120706854782
Fraser River,Quesnel,1953,110927,610245,5.5013206883806465
Fraser River,Quesnel,1954,299,10692,35.759197324414714
Fraser River,Quesnel,1955,63,180,2.857142857142857
Fraser River,Quesnel,1956,2669,1133,0.42450355938553763
Fraser River,Quesnel,1957,223667,999533,4.468844308726813
Fraser River,Quesnel,1958,1863,3412,1.8314546430488459
Fraser River,Quesnel,1959,76,165,2.1710526315789473
Fraser River,Quesnel,1960,3057,1475,0.48249918220477594
Fraser River,Quesnel,1961,302563,1240890,4.101261555444651
Fraser River,Quesnel,1962,1078,7287,6.759740259740259
Fraser River,Quesnel,1963,86,956,11.116279069767442
Fraser River,Quesnel,1964,15839,2812,0.1775364606351411
Fraser River,Quesnel,1965,364714,1667172,4.571176318978707
Fraser River,Quesnel,1966,1753,7462,4.256702795208215
Fraser River,Quesnel,1967,119,1761,14.798319327731093
Fraser River,Quesnel,1968,5763,428,0.07426687489154954
Fraser River,Quesnel,1969,273134,1640832,6.007424926958929
Fraser River,Quesnel,1970,1373,20339,14.813546977421705
Fraser River,Quesnel,1971,171,747,4.368421052631579
Fraser River,Quesnel,1972,3488,865,0.24799311926605505
Fraser River,Quesnel,1973,278061,2336434,8.402595114021743
Fraser River,Quesnel,1974,4459,31024,6.957613814756672
Fraser River,Quesnel,1975,201,1865,9.278606965174129
Fraser River,Quesnel,1976,2197,1233,0.5612198452435139
Fraser River,Quesnel,1977,516223,3878522,7.513268490555438
Fraser River,Quesnel,1978,8614,196724,22.837706059902484
Fraser River,Quesnel,1979,511,6011,11.76320939334638
Fraser River,Quesnel,1980,3176,2446,0.7701511335012594
Fraser River,Quesnel,1981,748652,9786652,13.072364730208427
Fraser River,Quesnel,1982,39841,555542,13.943977309806481
Fraser River,Quesnel,1983,2155,40412,18.752668213457078
Fraser River,Quesnel,1984,6186,6953,1.1239896540575494
Fraser River,Quesnel,1985,1349263,12545239,9.297845564578589
Fraser River,Quesnel,1986,181473,2532784,13.956809001890088
Fraser River,Quesnel,1987,20559,176592,8.589522836713847
Fraser River,Quesnel,1988,27034,26342,0.974402604128135
Fraser River,Quesnel,1989,1870685,10641495,5.688555261842587
Fraser River,Quesnel,1990,487651,3283634,6.733573805857057
Fraser River,Quesnel,1991,46259,151175,3.2680127110400137
Fraser River,Quesnel,1992,8901,29214,3.282103134479272
Fraser River,Quesnel,1993,2620757,6851040,2.614145454920086
Fraser River,Quesnel,1994,659505,2477091,3.755985170696204
Fraser River,Quesnel,1995,216110,167306,0.7741705612882328
Fraser River,Quesnel,1996,42499,90690,2.1339325631191324
Fraser River,Quesnel,1997,1858809,4692773,2.524612803144379
Fraser River,Quesnel,1998,1179252,4739875,4.019391105548263
Fraser River,Quesnel,1999,189360,810586,4.280661174482467
Fraser River,Quesnel,2000,63782,53810,0.8436549496723214
Fraser River,Quesnel,2001,3510976,3701006,1.0541245511219672
Fraser River,Quesnel,2002,2985212,640265,0.21447890468080658
Fraser River,Quesnel,2003,278990,143876,0.515703071794688
Fraser River,Quesnel,2004,10264,11816,1.1512081060015589
Fraser River,Quesnel,2005,1436789,217138,0.15112727060132003
Fraser River,Quesnel,2006,169127,628266,3.7147587316040607
Fraser River,Quesnel,2007,74715,79968,1.070307167235495
Fraser River,Quesnel,2008,7091,7234,1.0201664081229729
Fraser River,Quesnel,2009,149467,320111,2.1416834485204093
Fraser River,Quesnel,2010,246584,2529530,10.258289264510267
Fraser River,Quesnel,2011,45433,41421,0.9116941430237933
Fraser River,Quesnel,2012,624,502,0.8044871794871795
Fraser River,Quesnel,2013,179081,152686,0.8526085961101401
Fraser River,Quesnel,2014,832344,2172421,2.6100037965072134
Fraser River,Quesnel,2015,45357,6344,0.13986815706506162
Fraser River,Quesnel,2016,1081,1026,0.9491211840888066
Fraser River,Quesnel,2017,114581,121020,1.0561960534469066
Fraser River,Quesnel,2018,817811,1579674,1.931588105320178
Fraser River,Quesnel,2019,21632,46060,2.129252958579882
Fraser River,Quesnel,2020,819,3183,3.8864468864468864
Fraser River,Quesnel,2021,101878,187,0.0018355287697049412
Fraser River,Quesnel,2022,827355,NA,NA
Fraser River,Quesnel,2023,NA,NA,NA
Fraser River,Quesnel,2024,NA,NA,NA
Fraser River,Raft,1948,10359,63337,6.114200212375712
Fraser River,Raft,1949,6113,39626,6.482250940618354
Fraser River,Raft,1950,6404,45556,7.11367895065584
Fraser River,Raft,1951,8561,47653,5.566288984931667
Fraser River,Raft,1952,15617,51182,3.2773259909073444
Fraser River,Raft,1953,7909,32124,4.061701858642054
Fraser River,Raft,1954,9995,50488,5.051325662831416
Fraser River,Raft,1955,5081,60522,11.911434756937611
Fraser River,Raft,1956,9037,27140,3.003209029545203
Fraser River,Raft,1957,6881,21015,3.054061909606162
Fraser River,Raft,1958,10215,23143,2.2655898188937837
Fraser River,Raft,1959,10210,23614,2.3128305582762
Fraser River,Raft,1960,5553,16948,3.052043940212498
Fraser River,Raft,1961,7301,24325,3.3317353787152446
Fraser River,Raft,1962,7613,40549,5.326283987915408
Fraser River,Raft,1963,8724,9817,1.1252865657955067
Fraser River,Raft,1964,5201,48724,9.36819842338012
Fraser River,Raft,1965,6624,20626,3.113828502415459
Fraser River,Raft,1966,6250,23539,3.76624
Fraser River,Raft,1967,1303,9658,7.412125863392172
Fraser River,Raft,1968,8121,106397,13.101465336781185
Fraser River,Raft,1969,5593,14370,2.5692830323618807
Fraser River,Raft,1970,4474,8860,1.980330800178811
Fraser River,Raft,1971,840,12361,14.71547619047619
Fraser River,Raft,1972,11151,57821,5.185274863240965
Fraser River,Raft,1973,2729,9361,3.4301942103334553
Fraser River,Raft,1974,2396,12223,5.101419031719533
Fraser River,Raft,1975,2664,6716,2.521021021021021
Fraser River,Raft,1976,8684,19926,2.2945647167204055
Fraser River,Raft,1977,648,6940,10.709876543209877
Fraser River,Raft,1978,2500,18748,7.4992
Fraser River,Raft,1979,1780,3039,1.7073033707865168
Fraser River,Raft,1980,5418,51723,9.546511627906977
Fraser River,Raft,1981,873,8639,9.895761741122566
Fraser River,Raft,1982,2992,3770,1.2600267379679144
Fraser River,Raft,1983,2857,5601,1.96044802240112
Fraser River,Raft,1984,19098,47063,2.46428945439313
Fraser River,Raft,1985,3638,4533,1.2460142935678944
Fraser River,Raft,1986,2126,3013,1.4172154280338665
Fraser River,Raft,1987,1512,3820,2.5264550264550265
Fraser River,Raft,1988,19857,50485,2.5424283627939768
Fraser River,Raft,1989,1647,11299,6.860352155434122
Fraser River,Raft,1990,630,2544,4.038095238095238
Fraser River,Raft,1991,464,1461,3.148706896551724
Fraser River,Raft,1992,8242,67359,8.17265226886678
Fraser River,Raft,1993,5047,33598,6.657023974638399
Fraser River,Raft,1994,1712,28472,16.630841121495326
Fraser River,Raft,1995,1046,27270,26.07074569789675
Fraser River,Raft,1996,46615,112592,2.415359862705138
Fraser River,Raft,1997,6093,51264,8.413589364844904
Fraser River,Raft,1998,7229,16238,2.2462304606446257
Fraser River,Raft,1999,6979,61149,8.761856999570139
Fraser River,Raft,2000,66292,115396,1.740722862487178
Fraser River,Raft,2001,32506,96695,2.9746815972435856
Fraser River,Raft,2002,18461,42833,2.320188505498077
Fraser River,Raft,2003,10093,8475,0.8396908748637669
Fraser River,Raft,2004,5611,52145,9.293352343610765
Fraser River,Raft,2005,26501,9768,0.36858986453341386
Fraser River,Raft,2006,6073,18221,3.0003293265272517
Fraser River,Raft,2007,14357,11146,0.7763460332938636
Fraser River,Raft,2008,10406,19402,1.8645012492792619
Fraser River,Raft,2009,11464,37419,3.264043963712491
Fraser River,Raft,2010,5119,44642,8.720843914827114
Fraser River,Raft,2011,9243,23774,2.572108622741534
Fraser River,Raft,2012,10000,21388,2.1388
Fraser River,Raft,2013,16394,5417,0.3304257655239722
Fraser River,Raft,2014,17102,11860,0.6934861419716992
Fraser River,Raft,2015,16054,1396,0.08695652173913043
Fraser River,Raft,2016,8150,7701,0.9449079754601227
Fraser River,Raft,2017,4518,4150,0.918548030101815
Fraser River,Raft,2018,3544,8690,2.4520316027088036
Fraser River,Raft,2019,619,10836,17.505654281098547
Fraser River,Raft,2020,5099,12479,2.4473426161992546
Fraser River,Raft,2021,3325,0,0
Fraser River,Raft,2022,3868,NA,NA
Fraser River,Raft,2023,NA,NA,NA
Fraser River,Raft,2024,NA,NA,NA
Fraser River,Stellako,1948,16213,207177,12.77844939246284
Fraser River,Stellako,1949,104835,179876,1.7158010206515
Fraser River,Stellako,1950,145108,939117,6.471848554180335
Fraser River,Stellako,1951,96208,455367,4.733151089306503
Fraser River,Stellako,1952,40466,110701,2.735654623634656
Fraser River,Stellako,1953,43688,174245,3.9883949826039187
Fraser River,Stellako,1954,141882,1211299,8.53736908134929
Fraser River,Stellako,1955,51746,629796,12.170911761295558
Fraser River,Stellako,1956,38459,246735,6.415533425206063
Fraser River,Stellako,1957,38921,151843,3.90131291590658
Fraser River,Stellako,1958,112273,340460,3.0324298807371317
Fraser River,Stellako,1959,79355,541420,6.822758490328272
Fraser River,Stellako,1960,38884,164514,4.230891883551075
Fraser River,Stellako,1961,47241,147402,3.1202133739759956
Fraser River,Stellako,1962,124495,589505,4.7351700871520945
Fraser River,Stellako,1963,138805,727926,5.244234717769533
Fraser River,Stellako,1964,31047,177837,5.727993042806069
Fraser River,Stellako,1965,39418,243651,6.181211629204932
Fraser River,Stellako,1966,101684,359906,3.53945556823099
Fraser River,Stellako,1967,91525,550524,6.015012291723573
Fraser River,Stellako,1968,30420,129822,4.2676528599605525
Fraser River,Stellako,1969,49341,253245,5.132546969052107
Fraser River,Stellako,1970,45876,234108,5.103060423750981
Fraser River,Stellako,1971,39726,509267,12.819488496198963
Fraser River,Stellako,1972,36771,756214,20.56549998640233
Fraser River,Stellako,1973,30755,85901,2.793074296862299
Fraser River,Stellako,1974,41473,303122,7.3088997661128925
Fraser River,Stellako,1975,176079,1904124,10.814032337757483
Fraser River,Stellako,1976,150741,244357,1.6210387353142144
Fraser River,Stellako,1977,23452,265700,11.329524134402183
Fraser River,Stellako,1978,60421,437405,7.239287664884725
Fraser River,Stellako,1979,290116,623924,2.1506018282342234
Fraser River,Stellako,1980,72073,755406,10.48112330553744
Fraser River,Stellako,1981,22021,285898,12.982970800599428
Fraser River,Stellako,1982,69434,357773,5.152706167007518
Fraser River,Stellako,1983,121739,1257480,10.329311067119
Fraser River,Stellako,1984,60973,1011189,16.584209404162497
Fraser River,Stellako,1985,42296,128742,3.043833932286741
Fraser River,Stellako,1986,77378,561845,7.261043190570963
Fraser River,Stellako,1987,211111,435676,2.0637295072260566
Fraser River,Stellako,1988,367751,991499,2.6961150343574865
Fraser River,Stellako,1989,43189,222287,5.14684294612054
Fraser River,Stellako,1990,93928,951836,10.133676858870624
Fraser River,Stellako,1991,94931,336569,3.5454066637873822
Fraser River,Stellako,1992,97985,868461,8.863203551564014
Fraser River,Stellako,1993,91400,309844,3.3899781181619257
Fraser River,Stellako,1994,136847,682889,4.990164197972919
Fraser River,Stellako,1995,122780,183959,1.4982814790682522
Fraser River,Stellako,1996,332207,811994,2.4442410906452903
Fraser River,Stellako,1997,55410,125173,2.2590326655838298
Fraser River,Stellako,1998,185697,637997,3.435688244828942
Fraser River,Stellako,1999,138151,174462,1.2628355929381618
Fraser River,Stellako,2000,372000,717671,1.9292231182795698
Fraser River,Stellako,2001,151000,287128,1.9015099337748345
Fraser River,Stellako,2002,322711,248375,0.7696514838353822
Fraser River,Stellako,2003,78100,49132,0.6290909090909091
Fraser River,Stellako,2004,86738,247930,2.858378104175794
Fraser River,Stellako,2005,175346,11606,0.0661891346252552
Fraser River,Stellako,2006,147194,489097,3.322805277389024
Fraser River,Stellako,2007,41481,128465,3.096960054000627
Fraser River,Stellako,2008,159749,280217,1.7541080069358808
Fraser River,Stellako,2009,27627,203116,7.352083107105368
Fraser River,Stellako,2010,202803,1647100,8.121674728677583
Fraser River,Stellako,2011,85628,53701,0.6271429906105479
Fraser River,Stellako,2012,138000,49614,0.3595217391304348
Fraser River,Stellako,2013,110000,146502,1.3318363636363637
Fraser River,Stellako,2014,506000,392766,0.7762173913043479
Fraser River,Stellako,2015,101000,74377,0.7364059405940594
Fraser River,Stellako,2016,30300,41997,1.386039603960396
Fraser River,Stellako,2017,91391,160136,1.7522075477891697
Fraser River,Stellako,2018,177000,237353,1.3409774011299436
Fraser River,Stellako,2019,46100,51727,1.122060737527115
Fraser River,Stellako,2020,44411,70248,1.5817702821373083
Fraser River,Stellako,2021,117709,567,0.004816963868523223
Fraser River,Stellako,2022,125931,NA,NA
Fraser River,Stellako,2023,NA,NA,NA
Fraser River,Stellako,2024,NA,NA,NA
